name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ljubljana,2022-09-09T03:00:00,16.1,16.1,16.6,100,0,0,,0,0,12.2,5.3,52,1015.2,89,4.2,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-09T04:00:00,16,16,16.5,100,0,0,,0,0,13,3.4,320,1015.1,87.5,4.2,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-09T05:00:00,17.8,17.8,17,95.56,0,0,,0,0,3.7,0.1,320,1014.6,99.9,6.1,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-09T06:00:00,15.8,15.8,16.4,100,0,0,,0,0,5.4,1.8,200,1015.1,89,3,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T07:00:00,15.8,15.8,16.5,100,0,0,,0,0,6.8,3.7,108,1015.1,89,8,14,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,11232099999,14012099999,F1427,LJLJ"
Ljubljana,2022-09-09T08:00:00,17.6,17.6,15.9,89.75,0.54,100,rain,0,2,10.8,7.2,61,1014.8,100,10,30,0.1,0,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-09T09:00:00,15.8,15.8,15.6,98.91,0.01,100,rain,0,0,14.4,9,108,1015.1,89,8.1,46,0.2,0,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T10:00:00,16.2,16.2,15.6,96.27,0.128,100,rain,0,0,12.6,10.5,126,1015.1,89.7,9.4,98,0.4,1,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T11:00:00,19.5,19.5,14.7,73.57,0,0,,0,0,21.6,10.9,100,1014.7,99.9,64.2,172,0.6,2,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-09T12:00:00,17.6,17.6,14.8,83.93,0.086,100,rain,0,0,18,13.4,95,1015.1,89.7,9.4,67,0.2,1,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T13:00:00,16.3,16.3,15.7,96.35,0.086,100,rain,0,0,19.4,7,144,1015.1,89,7.5,37,0.1,0,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T14:00:00,17.8,17.8,15.9,88.59,3.929,100,rain,0,0,14.4,7.2,72,1014.5,99.9,8.1,427,1.5,4,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-09T15:00:00,16.3,16.3,16.6,100,0.005,100,rain,0,0,23.8,10.1,115,1015,89,9.3,239,0.9,2,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T16:00:00,17.5,17.5,15.8,90.19,0.015,100,rain,0,0,23,10.3,129,1014,50,10,216,0.8,2,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T17:00:00,19.2,19.2,16.6,85.01,0,0,,0,0,10.9,7.2,29,1013.1,99.9,29.9,62,0.2,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-09T18:00:00,17.1,17.1,16.7,97.97,0,0,,0,0,17.6,4.2,186,1014,89,10,18,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T19:00:00,15.9,15.9,15.8,99.33,0,0,,0,0,12.6,7.1,278,1014,89,6,19,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T20:00:00,17.5,17.5,16.1,92,5.81,100,rain,0,0,14.3,7.1,359,1013.3,90,29.8,5,0,0,,"Rain, Partially cloudy",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-09T21:00:00,15.2,15.2,15.8,100,0.051,100,rain,0,0,5.4,5.4,231,1015,88.4,9.5,,,,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-09T22:00:00,15.7,15.7,15.8,100,0.008,100,rain,0,0,11.2,2,291,1015,85.2,10.3,,,,,"Rain, Partially cloudy",rain,"14219099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-09T23:00:00,17.3,17.3,16.1,93.13,0,0,,0,0,7.2,0,341,1014.2,100,29.8,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-10T00:00:00,15.2,15.2,15.9,100,0.009,100,rain,0,0,2.5,5.2,289,1015.1,89,10,,,,,"Rain, Partially cloudy",rain,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T01:00:00,14.9,14.9,15.8,100,0.007,100,rain,0,0,5.8,3.6,304,1015.1,87.5,10,,,,,"Rain, Partially cloudy",rain,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T02:00:00,16.5,16.5,15.3,92.6,0,0,,0,0,7.3,0.1,106,1014.5,99.7,28.8,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-10T03:00:00,14.2,14.2,14.9,100,0,0,,0,0,9,3.7,263,1015.1,89,8.1,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T04:00:00,14.8,14.8,14.9,100,0,0,,0,0,5,3.8,278,1015.1,99.6,8.1,,,,,Overcast,cloudy,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T05:00:00,15.5,15.5,14.8,95.98,0,0,,0,0,7.3,7.2,9,1014.6,99.9,8.1,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-10T06:00:00,14.1,14.1,13.9,98.76,0.003,100,rain,0,0,4.7,3.7,262,1015.1,100,8,,,,,"Rain, Overcast",rain,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-10T07:00:00,14.1,14.1,13.7,97.35,0,0,,0,0,2.5,5.2,286,1015.1,87.5,10,14,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T08:00:00,15.5,15.5,14.3,92.47,0.293,100,rain,0,0,7.3,3.5,98,1015.7,99.4,5.3,42,0.2,0,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-10T09:00:00,14.8,14.8,13,88.65,0,0,,0,0,6.1,7.2,286,1016.1,87.1,11.3,158,0.6,2,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-09-10T10:00:00,15.9,15.9,13.9,88.19,0,0,,0,0,7.6,2,100,1016,85.2,12.5,547,2,5,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T11:00:00,17.1,17.1,14.9,87.14,0,0,,0,0,8.6,5.2,151,1017,49.4,12.5,786,2.8,8,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T12:00:00,18.8,18.8,15.7,81.98,0,0,,0,0,11.9,3.9,194,1016,49.4,12.5,218,0.8,2,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T13:00:00,19.8,19.8,12.9,64.36,0,0,,0,0,14,2.3,129,1016,48.6,12.5,225,0.8,2,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T14:00:00,20.8,20.8,12.9,60.47,0,0,,0,0,15.5,5.5,126,1015,45.1,12.5,842,3,8,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T15:00:00,21.5,21.5,12,54.71,0,0,,0,0,18,7.5,148,1014,49.9,11.3,717,2.6,7,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T16:00:00,21.5,21.5,12,54.55,0,0,,0,0,18,7.7,72,1014,49.2,10,487,1.8,5,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T17:00:00,20,20,11.9,59.77,0,0,,0,0,15.5,5.8,28,1013.1,89,10,11,0,0,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T18:00:00,15.7,15.7,12.9,83.37,0,0,,0,0,33.5,12.5,195,1015,89,6.2,25,0.1,0,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T19:00:00,13.8,13.8,12.9,94.32,0,0,,0,0,7.6,5.2,350,1016,89,10,14,0.1,0,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T20:00:00,14,14,12.9,93.24,0.019,100,rain,0,0,4.7,7.9,282,1015.1,32.2,9.6,9,0,0,,"Rain, Partially cloudy",rain,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T21:00:00,12.8,12.8,12,94.83,0,0,,0,0,3.2,2.2,310,1017,28.3,10.6,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T22:00:00,13,13,11.9,92.91,0,0,,0,0,3.2,2,270,1017,3.2,10.6,,,,,Clear,clear-night,"14219099999,14014099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-10T23:00:00,12.1,12.1,11,92.79,0,0,,0,0,3.2,5.3,314,1017,6.9,9.8,,,,,Clear,clear-night,"14219099999,14014099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-09-11T00:00:00,11.9,11.9,11.1,94.82,0,0,,0,0,3.6,1.8,203.1,1017,30,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14012099999"
Ljubljana,2022-09-11T01:00:00,11.9,11.9,11.1,94.82,0,0,,0,0,2.9,3.6,210,1017,50,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14012099999"
Ljubljana,2022-09-11T02:00:00,12.1,12.1,11.1,93.18,0,0,,0,0,2.2,4.1,296,1017,90,10,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,14012099999"
Ljubljana,2022-09-11T03:00:00,11.9,11.9,11.1,94.82,0,0,,0,0,5,1.8,221.6,1017,90,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14012099999"
Ljubljana,2022-09-11T04:00:00,11.5,11.5,11,96.89,0,0,,0,0,4.3,1.6,201.6,1016.1,90,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,11232099999,14012099999"
Ljubljana,2022-09-11T05:00:00,13.3,13.3,12.3,93.86,0,0,,0,0,7.2,3.6,221,1016.6,99.9,9.2,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-11T06:00:00,11.1,11.1,11,99.43,0,0,,0,0,5,5,84,1016.1,90,10,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,11232099999,14012099999"
Ljubljana,2022-09-11T07:00:00,11.7,11.7,11,95.23,0,0,,0,0,4.7,4.7,356,1016.1,93,1,7,0,0,,Overcast,cloudy,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-11T08:00:00,13.2,13.2,12.1,93.04,3.09,100,rain,0,0,10.8,3.6,27,1016.6,99.8,2.2,158,0.6,2,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-11T09:00:00,13.2,13.2,12,92.33,0,0,,0,0,5.4,3.6,34,1016.1,86.2,6.1,394,1.4,4,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-11T10:00:00,15.4,15.4,12.1,80.68,0,0,,0,0,7.6,3.9,358,1017.1,30,10.6,564,2,6,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-11T11:00:00,17,17,12.4,74.12,0,0,,0,0,10.8,3.7,139,1016.9,30,29.8,598,2.2,6,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-11T12:00:00,17.3,17.3,12.6,74.19,0,0,,0,0,6.5,5,110,1017,47.4,11.3,819,2.9,8,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-11T13:00:00,18.9,18.9,11.8,63.43,0,0,,0,0,7.2,5,190,1016,44.9,12.6,306,1.1,3,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-11T14:00:00,23,23,11.1,47.16,0,0,,0,0,14.4,3.8,120,1014.7,30.4,49.9,777,2.8,8,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-11T15:00:00,19,19,13.4,69.86,0,0,,0,0,6.5,2.2,117,1015.9,48.7,12.6,313,1.1,3,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-11T16:00:00,20.5,20.5,9.2,48.05,0,0,,0,0,11.2,5.3,242,1014.9,50,10,512,1.8,5,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-11T17:00:00,24.7,24.7,9.2,37.42,0,0,,0,0,14.4,3.6,270,1013.4,34,69.6,462,1.7,5,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-11T18:00:00,21.5,21.5,10.9,50.62,0,0,,0,0,12.2,6.1,240,1014,30,10,88,0.3,1,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999"
Ljubljana,2022-09-11T19:00:00,18.9,18.9,14.2,74.38,0,0,,0,0,7.6,7.2,251,1015,50,10,12,0,0,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-11T20:00:00,20.4,20.4,12,58.5,0.013,100,rain,0,0,7.3,0.1,323,1014.5,50.1,69.6,7,0,0,,"Rain, Partially cloudy",rain,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999,F1427"
Ljubljana,2022-09-11T21:00:00,17.6,17.6,7.7,52,0,0,,0,0,6.5,11.8,338,1016.1,47.4,11.3,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,11232099999,14012099999"
Ljubljana,2022-09-11T22:00:00,16.1,16.1,9.2,63.63,0,0,,0,0,4.3,11.1,303,1017.1,48.7,11.3,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,11232099999,14012099999"
Ljubljana,2022-09-11T23:00:00,16.6,16.6,12.1,74.88,0,0,,0,0,14.4,3.6,261,1017,10.3,69.6,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-12T00:00:00,14.9,14.9,10,72.67,0,0,,0,0,3.6,3.3,168.6,1018.1,30,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,11232099999,14012099999"
Ljubljana,2022-09-12T01:00:00,15,15,10,72.29,0,0,,0,0,2.5,4.9,210,1018.1,30,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,11232099999,14012099999"
Ljubljana,2022-09-12T02:00:00,13.8,13.8,11.6,86.64,0,0,,0,0,10.8,3.6,293,1018.1,10,59.8,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-12T03:00:00,12.9,12.9,9,77.18,0,0,,0,0,2.2,0.3,160,1018.1,30,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,11232099999,14012099999"
Ljubljana,2022-09-12T04:00:00,12.3,12.3,8.9,79.81,0,0,,0,0,3.2,5.2,278,1018.1,17.9,10,,,,,Clear,clear-night,"14014099999,11232099999,14012099999"
Ljubljana,2022-09-12T05:00:00,11.8,11.8,10.5,91.53,0,0,,0,0,0.1,0,150,1018,10,64.7,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-12T06:00:00,11.5,11.5,7.9,78.4,0,0,,0,0,4.3,0.4,230,1018.2,57.3,10,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,11232099999,14012099999"
Ljubljana,2022-09-12T07:00:00,11.3,11.3,8,80.18,0,0,,0,0,3.6,7.5,296,1018,57.4,10,16,0.1,0,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999"
Ljubljana,2022-09-12T08:00:00,12.3,12.3,10.1,86.52,0,0,,0,0,7.2,0.1,295,1018.8,50.4,49.8,132,0.5,1,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-12T09:00:00,13.7,13.7,9.4,75.31,0,0,,0,0,4,2.2,299,1018.1,51.3,15.1,406,1.5,4,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-12T10:00:00,16.3,16.3,10,66.24,0,0,,0,0,5.8,2.2,293,1018.1,50,15.1,563,2,6,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-12T11:00:00,17.4,17.4,10.9,65.73,0,0,,0,0,11.5,0.9,360,1017.4,34,46,693,2.5,7,,Partially cloudy,partly-cloudy-day,"14023099999,14014099999,E3154,14118099999,14006099999,14012099999,14112099999"
Ljubljana,2022-09-12T12:00:00,18.9,18.9,10.9,59.79,0,0,,0,0,8.3,5.2,105,1017,33.8,15.1,773,2.8,8,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999"
Ljubljana,2022-09-12T13:00:00,19.5,19.5,9.1,50.97,0,0,,0,0,7.6,8.5,112,1016.9,36.4,15.1,798,2.9,8,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-12T14:00:00,24.2,24.2,7.6,34.56,0,0,,0,0,14.4,7.2,228,1015.5,11.3,49.8,765,2.8,8,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-12T15:00:00,21.5,21.5,9.6,46.82,0,0,,0,0,7.9,6.8,40,1015.8,32.6,15.1,671,2.4,7,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-12T16:00:00,22.5,22.5,9.9,44.75,0,0,,0,0,9.4,2,21,1015,30,10,533,1.9,5,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999"
Ljubljana,2022-09-12T17:00:00,25,25,9.2,36.62,0,0,,0,0,18,10.8,239,1013.6,30,69.6,364,1.3,4,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-12T18:00:00,21.7,21.7,10.4,48.4,0,0,,0,0,7.6,5.8,190,1014.9,50,10,62,0.2,1,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-12T19:00:00,19.3,19.3,13.7,70.27,0,0,,0,0,5,5.3,238,1014.9,90,10,18,0.1,0,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-12T20:00:00,21.2,21.2,11.2,52.9,0,0,,0,0,14.3,7.1,233,1014,80,69.6,7,0,0,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-12T21:00:00,17.1,17.1,12.4,74.29,0,0,,0,0,8.6,4.1,290,1015,30,11.3,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,14012099999"
Ljubljana,2022-09-12T22:00:00,15.8,15.8,11.7,76.5,0,0,,0,0,6.8,4.1,237,1016,30,11.3,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,14012099999"
Ljubljana,2022-09-12T23:00:00,16.9,16.9,12.1,73.3,0,0,,0,0,7.2,0.1,278,1015.4,80,59.8,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-13T00:00:00,14.5,14.5,10.8,78.63,0,0,,0,0,2.9,3.3,185.7,1016.1,0.7,10,,,,,Clear,clear-night,"14014099999,11232099999,14012099999"
Ljubljana,2022-09-13T01:00:00,14,14,10.1,76.85,0,0,,0,0,2.5,3.6,310,1016,1.9,10,,,,,Clear,clear-night,"14014099999,14012099999"
Ljubljana,2022-09-13T02:00:00,14.3,14.3,11.8,85.01,0,0,,0,0,0.1,0.1,246,1015.8,40,64.7,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-13T03:00:00,13.2,13.2,9.9,80.03,0,0,,0,0,2.9,2,170,1016.1,16.5,10,,,,,Clear,clear-night,"14014099999,11232099999,14012099999"
Ljubljana,2022-09-13T04:00:00,12.9,12.9,8.9,77,0,0,,0,0,3.6,2,313,1015.2,3,10,,,,,Clear,clear-night,"14014099999,11232099999,14012099999"
Ljubljana,2022-09-13T05:00:00,12.6,12.6,11.3,91.81,0,0,,0,0,3.6,0,305,1015.5,29.8,54.8,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-13T06:00:00,12.1,12.1,8.8,79.94,0,0,,0,0,2.9,1.9,280,1015.1,50,10,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,11232099999,14012099999"
Ljubljana,2022-09-13T07:00:00,12.2,12.2,8.9,80.17,0,0,,0,0,3.2,2,220,1015,0,10,11,0,0,,Clear,clear-day,"14219099999,14014099999,E3154,14012099999"
Ljubljana,2022-09-13T08:00:00,13.1,13.1,11.1,87.74,0,0,,0,0,0.1,0.2,81,1015.3,10.2,40,190,0.7,2,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-13T09:00:00,15.8,15.8,11.7,76.82,0,0,,0,0,9.7,2.2,31,1015,30,11.3,380,1.4,4,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-13T10:00:00,17.5,17.5,12,70.11,0,0,,0,0,10.8,3.6,27,1015,30,11.3,555,2,6,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-13T11:00:00,20,20,13.1,64.51,0,0,,0,0,10.8,3.6,39,1013.8,30,59.8,671,2.4,7,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-13T12:00:00,21.4,21.4,14.1,62.96,0,0,,0,0,12.2,5.4,90,1014,50,10,751,2.7,8,,Partially cloudy,partly-cloudy-day,"14014099999,E3154,14012099999"
Ljubljana,2022-09-13T13:00:00,22.6,22.6,14.5,60.25,0,0,,0,0,24.1,9.5,75,1012.9,51.3,12.6,763,2.7,8,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-13T14:00:00,26.1,26.1,13.9,47,0,0,,0,0,21.6,14,228,1011.5,30.3,49.8,865,3.1,9,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-13T15:00:00,24.4,24.4,13.7,51.28,0,0,,0,0,32.4,13,256,1012.7,50,12.6,652,2.3,7,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-13T16:00:00,23.6,23.6,13.7,54.1,0,0,,0,0,33.5,13.4,239,1012.7,30,10,464,1.7,5,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-13T17:00:00,24.9,24.9,14.2,51.13,0,0,,0,0,35.8,17.9,230,1011.5,89.1,69.6,323,1.2,3,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-13T18:00:00,21.9,21.9,13.7,59.61,0,0,,0,0,31,11.8,224,1012.7,30,10,39,0.1,0,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-13T19:00:00,19.8,19.8,13.8,68.39,0,0,,0,0,26.3,7.2,206,1012.7,30,10,9,0,0,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999"
Ljubljana,2022-09-13T20:00:00,21.5,21.5,14.8,65.77,0,0,,0,0,32.1,14.3,240,1012.2,89.3,69.4,6,0,0,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999,F1427"
Ljubljana,2022-09-13T21:00:00,17.9,17.9,14.6,80.67,0,0,,0,0,9.4,5,93,1012.9,27.4,11.3,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,11232099999,14012099999"
Ljubljana,2022-09-13T22:00:00,17.1,17.1,13.8,80.73,0,0,,0,0,9.7,2.2,202,1012.9,31.2,11.3,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,11232099999,14012099999"
Ljubljana,2022-09-13T23:00:00,19.7,19.7,14.3,71.27,0,0,,0,0,28.4,14.2,230,1012.5,40,64.6,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-14T00:00:00,16.8,16.8,13.9,83.04,0,0,,0,0,8.3,2,140,1012.9,82.2,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,11232099999,14012099999"
Ljubljana,2022-09-14T01:00:00,16.2,16.2,13.9,86.37,0,0,,0,0,7.2,3.3,320,1012.9,50,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,11232099999,14012099999"
